0.6798,0.4728,0.3078,0.5484,0.57,0.9423,0.4431,0.8874
0.6724,0.4664,0.3045,0.5511,0.5653,0.9404,0.4433,0.8874
0.6635,0.4654,0.3023,0.559,0.5611,0.9426,0.4431,0.8902
0.6622,0.4747,0.2942,0.565,0.5662,0.9527,0.4364,0.8896
0.6673,0.4867,0.2929,0.566,0.5657,0.9418,0.4376,0.8994
0.6681,0.4848,0.2847,0.5777,0.5627,0.9403,0.4342,0.9036
0.6772,0.4793,0.286,0.5818,0.5704,0.94,0.4354,0.9004
0.6791,0.4833,0.2736,0.5857,0.566,0.9342,0.4361,0.9004
0.7097,0.4904,0.2721,0.5785,0.5644,0.9337,0.4347,0.9003
0.726,0.4986,0.2697,0.579,0.5655,0.9367,0.4342,0.8984
0.7501,0.5092,0.26,0.582,0.5668,0.9377,0.4375,0.9015
0.7692,0.5187,0.2501,0.5818,0.5663,0.9397,0.4317,0.9052
0.7788,0.5308,0.2581,0.5705,0.5621,0.939,0.4395,0.9107
0.7856,0.5397,0.2517,0.5705,0.562,0.9336,0.4328,0.9026
0.7852,0.5482,0.2458,0.5714,0.5563,0.9366,0.4321,0.9056
0.7708,0.5474,0.2435,0.5701,0.5472,0.9352,0.4249,0.8987
0.7623,0.551,0.2428,0.5655,0.5424,0.9324,0.428,0.8959
0.7529,0.5533,0.2398,0.5663,0.5586,0.9392,0.4276,0.9028
0.7435,0.5527,0.24,0.5644,0.5575,0.9348,0.4317,0.9028
0.7372,0.5563,0.234,0.5723,0.562,0.9326,0.4349,0.9017
0.7296,0.5598,0.2436,0.5713,0.5487,0.9333,0.4247,0.8953
0.7215,0.5632,0.2404,0.5752,0.5499,0.9313,0.4305,0.8951
0.7165,0.5662,0.2314,0.5826,0.5504,0.9341,0.4341,0.9075
0.7101,0.5715,0.2342,0.5886,0.5492,0.9307,0.4326,0.8946
0.699,0.5717,0.2349,0.594,0.5514,0.9293,0.4336,0.8941
0.683,0.5654,0.244,0.5968,0.5505,0.9359,0.4312,0.8998
0.6731,0.568,0.2529,0.5997,0.5461,0.9352,0.4306,0.8918
0.663,0.567,0.263,0.5992,0.5426,0.9249,0.4327,0.8941
0.6483,0.5726,0.2677,0.6057,0.5404,0.9215,0.4336,0.8981
0.6447,0.573,0.275,0.6038,0.545,0.9257,0.4343,0.9008
0.637,0.5732,0.2818,0.6021,0.5524,0.9255,0.4372,0.8958
0.6293,0.5747,0.2887,0.5996,0.5556,0.93,0.4415,0.8987
0.6226,0.5786,0.2974,0.594,0.5543,0.9245,0.4374,0.9004
0.6209,0.584,0.3057,0.5931,0.5453,0.9276,0.4342,0.8971
0.6241,0.5842,0.3096,0.5881,0.5395,0.919,0.4431,0.8936
0.6282,0.5849,0.3111,0.581,0.5391,0.9198,0.4429,0.8926
0.6301,0.5872,0.3096,0.5799,0.5496,0.9334,0.4473,0.8946
0.634,0.5914,0.3147,0.5752,0.5543,0.9352,0.4523,0.9032
0.6367,0.5953,0.3081,0.5832,0.5603,0.9434,0.4554,0.905
0.6428,0.5945,0.3067,0.5748,0.561,0.947,0.4558,0.9022
0.6453,0.5957,0.3033,0.5764,0.5625,0.9432,0.4449,0.9034
0.6549,0.5956,0.3074,0.5716,0.5843,0.9411,0.4584,0.9097
0.6564,0.5956,0.3061,0.5674,0.5775,0.9411,0.4529,0.9084
0.6622,0.5932,0.3074,0.569,0.5679,0.9356,0.4471,0.8993
0.6615,0.5904,0.3077,0.5643,0.5421,0.9297,0.4444,0.9031
0.6755,0.5905,0.3024,0.5594,0.5589,0.9417,0.4301,0.8874
0.6785,0.5907,0.3019,0.5575,0.5606,0.9485,0.4298,0.89
0.6848,0.5876,0.304,0.5489,0.5489,0.9436,0.4217,0.8798
0.7108,0.545,0.3122,0.5138,0.5441,0.9683,0.425,0.9122
0.71,0.5253,0.3119,0.5032,0.5343,0.9876,0.4165,0.9384
0.6984,0.502,0.3292,0.4963,0.5239,0.9803,0.4016,0.958
0.6658,0.4838,0.3299,0.4883,0.5185,0.9823,0.3898,0.9695
0.6628,0.4665,0.3333,0.4825,0.5175,0.9942,0.3806,0.9726
0.6912,0.4718,0.3461,0.4758,0.5204,1.0038,0.3845,0.995
0.6817,0.4678,0.3534,0.4793,0.5353,1.0074,0.3808,0.997
0.6785,0.4536,0.3725,0.4698,0.5244,0.9968,0.3638,0.9647
0.6612,0.4352,0.3597,0.4511,0.5246,0.9932,0.3634,0.9705
0.6596,0.4454,0.3527,0.4614,0.5204,0.9988,0.3588,0.9733
0.652,0.4528,0.3381,0.4685,0.5119,1.01,0.3574,0.9972
0.668,0.467,0.3225,0.4727,0.5014,1.014,0.3565,1.0022
0.6703,0.4723,0.3185,0.4771,0.5147,1.0088,0.3476,0.9961
0.6507,0.4769,0.3197,0.4887,0.5074,1.0154,0.3475,1.0012
0.6518,0.4811,0.3339,0.4947,0.5091,1.0003,0.3483,0.9609
0.6352,0.4818,0.3374,0.5046,0.5014,0.9972,0.3504,0.9667
0.6287,0.4844,0.3556,0.5027,0.5054,0.9638,0.3513,0.957
0.6261,0.4918,0.3571,0.5021,0.5144,0.9877,0.3442,0.9605
0.6218,0.4931,0.3517,0.5033,0.4987,0.997,0.35,0.9618
0.6122,0.5018,0.3695,0.5128,0.4959,0.9798,0.351,0.9612
0.6058,0.4982,0.3756,0.5159,0.4974,0.9895,0.3506,0.9803
0.5959,0.5194,0.3654,0.5128,0.5052,0.9868,0.3496,0.9623
0.5699,0.5221,0.3516,0.5312,0.5041,0.9866,0.3511,0.9798
0.6845,0.5869,0.2852,0.5819,0.5045,0.9942,0.3503,0.966
0.729,0.6048,0.2476,0.5909,0.5404,1.0114,0.3538,0.9838
0.7756,0.6145,0.2051,0.6035,0.5197,0.9952,0.3312,0.9841
0.8013,0.6086,0.1607,0.6049,0.5013,0.9581,0.3486,0.984
0.8293,0.6034,0.1417,0.5986,0.5101,0.9847,0.3521,0.9734
0.85,0.5939,0.1291,0.5906,0.5126,0.9836,0.3385,0.9847
0.8632,0.586,0.1136,0.5824,0.511,0.9602,0.3443,0.9832
0.879,0.5793,0.1122,0.5708,0.5098,0.9559,0.3479,0.9793
0.8842,0.5687,0.1122,0.5593,0.5216,0.9885,0.3517,0.9706
0.871,0.5571,0.1226,0.5474,0.492,1.0008,0.3437,0.9629
0.8718,0.5496,0.1167,0.5426,0.5101,1.0027,0.3444,0.9975
0.8729,0.544,0.1253,0.5395,0.5122,0.997,0.3542,0.9965
0.8651,0.5388,0.1193,0.5405,0.5042,0.9966,0.3568,0.9968
0.8674,0.5385,0.1223,0.5403,0.4962,1.0084,0.3444,0.9759
0.8662,0.5373,0.1221,0.5421,0.5079,0.9974,0.3504,0.9634
0.8812,0.5424,0.1348,0.5422,0.5053,0.9986,0.3469,0.9615
0.8633,0.5391,0.1288,0.5459,0.5027,0.9939,0.3483,0.9695
0.863,0.5412,0.1367,0.5491,0.5128,0.9957,0.3504,0.9797
0.859,0.5403,0.141,0.5499,0.5007,1.0041,0.3459,0.9705
0.8681,0.547,0.1453,0.5466,0.514,1.001,0.3509,0.968
0.8639,0.5448,0.1658,0.5376,0.5208,1.0062,0.3545,0.9936
0.8544,0.5418,0.1962,0.5175,0.5175,1.0041,0.3587,0.9844
0.8506,0.5422,0.2238,0.5001,0.5209,1.0034,0.3662,0.9939
0.8593,0.5471,0.2331,0.4824,0.5109,1.0171,0.3717,1.0027
0.8523,0.5466,0.2513,0.4788,0.5189,1.0217,0.3801,1.0042
0.8579,0.5582,0.2869,0.4502,0.5283,1.0182,0.3859,0.9997
0.8623,0.5634,0.298,0.4353,0.5361,1.0041,0.393,0.9893
0.8637,0.5693,0.3171,0.4238,0.5406,1.0076,0.3936,0.9802
0.8603,0.582,0.3246,0.4181,0.5384,1.0099,0.396,0.9912
0.8617,0.5878,0.3343,0.4062,0.5438,1.0073,0.3924,0.9694
0.8586,0.594,0.3339,0.4032,0.5514,1.0072,0.4011,0.9717
0.861,0.6052,0.3367,0.3952,0.5447,1.0063,0.4104,0.9606
0.8521,0.6135,0.3516,0.3873,0.5346,1.0127,0.4104,0.967
0.8396,0.6189,0.3553,0.386,0.5418,0.9993,0.4215,0.9577
0.8277,0.63,0.3595,0.3886,0.5452,0.9993,0.4299,0.9545
0.7488,0.6498,0.3901,0.3906,0.5652,0.9747,0.4642,0.9389
0.7112,0.6569,0.3904,0.4059,0.5615,0.9815,0.4611,0.9248
0.6806,0.6631,0.3892,0.4132,0.5694,0.9191,0.4516,0.8801
0.6163,0.6265,0.4359,0.4569,0.5622,0.9507,0.4251,0.8779
0.5425,0.579,0.475,0.5607,0.5323,0.9318,0.3881,0.8821
0.5273,0.5803,0.4579,0.5654,0.514,0.9261,0.3782,0.8878
0.5183,0.5707,0.4384,0.5688,0.5226,0.9269,0.3816,0.895
0.5085,0.5763,0.4224,0.5815,0.5641,0.9544,0.3855,0.9017
0.507,0.5772,0.4025,0.5878,0.5472,0.9315,0.3894,0.9051
0.5044,0.5837,0.3707,0.6006,0.5284,0.9397,0.3801,0.901
0.5212,0.5794,0.3543,0.6071,0.5235,0.9294,0.3804,0.9087
0.5272,0.5762,0.3379,0.6119,0.5206,0.9338,0.3719,0.9053
0.5316,0.5843,0.3111,0.6152,0.5125,0.9341,0.3701,0.9051
0.5445,0.5799,0.2901,0.6165,0.5134,0.9405,0.3707,0.9078
0.5557,0.5802,0.2708,0.6127,0.5163,0.9373,0.3791,0.9086
0.5624,0.5835,0.2459,0.6083,0.511,0.9263,0.3758,0.9111
0.5657,0.5837,0.2336,0.6041,0.5223,0.9357,0.3712,0.9126
0.5706,0.5837,0.2216,0.6014,0.5082,0.931,0.3755,0.9107
0.5718,0.5814,0.2133,0.5969,0.5055,0.9253,0.3799,0.9152
0.5762,0.5768,0.2116,0.5889,0.5073,0.9265,0.3762,0.9122
0.5767,0.5761,0.2102,0.5848,0.5088,0.93,0.3788,0.9166
0.5798,0.5761,0.2063,0.5891,0.5044,0.9349,0.3786,0.9194
0.5845,0.5759,0.2018,0.5914,0.5124,0.9378,0.3746,0.9156
0.5878,0.5759,0.2059,0.5825,0.5102,0.9297,0.3773,0.9206
0.5907,0.5753,0.2116,0.5768,0.5077,0.9251,0.3817,0.9178
0.5955,0.572,0.2166,0.5743,0.5216,0.9201,0.3846,0.9097
0.6008,0.5723,0.2209,0.57,0.5239,0.9256,0.3879,0.9158
0.6036,0.5753,0.2232,0.5708,0.535,0.9523,0.3818,0.9169
0.6159,0.5765,0.2314,0.565,0.5215,0.9288,0.3891,0.9012
0.6203,0.5816,0.2271,0.5772,0.5346,0.9388,0.4019,0.9115
0.6264,0.5898,0.2308,0.5726,0.5281,0.9425,0.396,0.92
0.6394,0.5917,0.2313,0.5698,0.5215,0.9383,0.3981,0.9234
0.6449,0.5938,0.2315,0.5657,0.5198,0.9438,0.4003,0.9155
0.6493,0.6008,0.2348,0.5663,0.5577,0.9489,0.4075,0.9131
0.6511,0.6054,0.2382,0.562,0.5427,0.9231,0.4134,0.9036
0.6571,0.6026,0.2423,0.5613,0.5378,0.9366,0.4198,0.9069
0.6576,0.5915,0.2465,0.5586,0.5287,0.9228,0.4236,0.8991
0.6571,0.5979,0.2544,0.5662,0.5476,0.927,0.4258,0.9098
0.6737,0.5997,0.2911,0.5963,0.524,0.9485,0.4274,0.9029
0.672,0.5964,0.2948,0.6049,0.5113,0.9479,0.4253,0.903
0.6694,0.5936,0.3087,0.6058,0.5046,0.9603,0.4201,0.917
0.67,0.5899,0.3173,0.6049,0.5164,0.9679,0.4126,0.9336
0.665,0.5805,0.3298,0.5945,0.5356,0.9618,0.384,0.9589
0.677,0.554,0.2961,0.6016,0.5283,0.9569,0.3894,0.9841
0.6719,0.5521,0.297,0.5956,0.5138,0.9473,0.3874,0.9361
0.6671,0.5489,0.2895,0.595,0.5139,0.9761,0.3753,0.9464
0.6626,0.5213,0.2825,0.5748,0.5427,0.9622,0.362,0.9463
0.6652,0.5206,0.2822,0.5653,0.5613,0.9728,0.3774,0.9611
0.6664,0.5183,0.2811,0.5614,0.5461,0.9566,0.3835,0.9516
0.6618,0.5117,0.2837,0.5553,0.5349,0.9884,0.3751,0.9708
0.6571,0.5115,0.2931,0.5504,0.5277,0.9713,0.3848,0.9631
0.6565,0.495,0.3077,0.5429,0.5266,0.9807,0.4001,0.9561
0.6766,0.4986,0.2996,0.5157,0.5384,0.9849,0.3988,0.9612
0.678,0.4872,0.2983,0.4473,0.5446,0.9876,0.4018,0.968
0.6819,0.4705,0.2832,0.4826,0.5393,0.9965,0.3947,0.9566
0.6819,0.4538,0.2889,0.4552,0.5399,0.9778,0.3974,0.9538
0.6819,0.4304,0.2959,0.4366,0.5341,0.9613,0.3879,0.9435
0.6738,0.4204,0.2963,0.4337,0.5158,0.9466,0.3865,0.9546
0.6754,0.421,0.2959,0.4337,0.5154,0.9474,0.3873,0.9554
0.6865,0.405,0.2696,0.4416,0.5266,0.9547,0.3263,0.9591
0.6936,0.4137,0.2697,0.453,0.5291,0.954,0.3338,0.9828
0.6795,0.4104,0.2644,0.4498,0.5183,0.9672,0.318,0.9654
0.6674,0.4188,0.2632,0.4513,0.5026,0.9605,0.3253,0.9622
0.6797,0.4335,0.2721,0.4624,0.4983,0.9553,0.3228,0.9585
0.6692,0.4346,0.271,0.4613,0.4939,0.9471,0.3222,0.9564
0.6425,0.4439,0.2764,0.4624,0.4913,0.9394,0.3242,0.9597
0.6151,0.4502,0.2992,0.467,0.4928,0.95,0.3174,0.9486
0.6009,0.4542,0.3209,0.4738,0.497,0.9538,0.3184,0.9531
0.5638,0.456,0.3455,0.4739,0.4984,0.9551,0.3302,0.9648
0.5344,0.4791,0.3901,0.4738,0.4941,0.999,0.3255,0.9776
0.4714,0.4735,0.4126,0.4753,0.4995,0.9597,0.3246,0.9532
0.4546,0.4762,0.4249,0.4867,0.4999,0.9538,0.329,0.9526
0.4372,0.483,0.4242,0.4851,0.5021,0.9492,0.3374,0.9561
0.4188,0.481,0.4344,0.4957,0.5051,0.939,0.3215,0.9522
0.4162,0.4882,0.4145,0.4931,0.4957,0.9514,0.3459,0.9553
0.4283,0.4921,0.428,0.5015,0.514,0.9799,0.3622,0.947
0.4495,0.4951,0.4202,0.5136,0.5126,0.9583,0.3947,0.9686
0.44,0.5034,0.4285,0.5082,0.5198,0.9679,0.4039,0.9779
0.4443,0.5074,0.4222,0.5131,0.5355,0.9719,0.4212,0.9693
0.4268,0.5019,0.4162,0.5118,0.5411,0.9811,0.4108,0.9829
0.4316,0.5096,0.4352,0.5163,0.5364,0.9547,0.4177,0.9709
0.4328,0.5069,0.4361,0.5142,0.5382,0.9623,0.3986,0.9638
0.428,0.4994,0.4326,0.5208,0.5352,0.9586,0.4021,0.9623
0.4402,0.5081,0.4431,0.5314,0.5368,0.9681,0.3996,0.9659
0.435,0.5118,0.4335,0.5339,0.5318,0.9699,0.3978,0.9697
0.4407,0.5124,0.4493,0.5326,0.5343,0.9764,0.3961,0.9733
0.4592,0.5075,0.4532,0.5327,0.5321,0.969,0.4,0.9754
0.4719,0.5113,0.466,0.539,0.527,0.9857,0.4,0.984
0.4758,0.506,0.459,0.5363,0.5265,0.9893,0.4021,0.9756
0.4977,0.5065,0.4537,0.524,0.5273,0.9906,0.3978,0.9923
0.5233,0.5002,0.45,0.521,0.5269,0.9905,0.3954,0.9887
0.574,0.4929,0.4215,0.5059,0.5292,0.9845,0.3991,0.9838
0.6108,0.4635,0.3872,0.4868,0.5338,0.9866,0.392,0.9739
0.6342,0.4601,0.3451,0.4596,0.5249,0.9899,0.3875,0.9758
0.6418,0.4483,0.3256,0.4506,0.5259,0.9538,0.3942,0.969
0.6787,0.4443,0.3104,0.4426,0.5236,0.9533,0.3864,0.9535
0.6959,0.434,0.2916,0.4435,0.5176,0.9532,0.3761,0.9603
0.6943,0.4331,0.28,0.4509,0.5243,0.9787,0.3932,0.9756
0.6944,0.4414,0.2722,0.452,0.5227,0.9716,0.3791,0.9554
0.6947,0.4425,0.2703,0.4573,0.5137,0.953,0.3711,0.9555
0.6827,0.455,0.282,0.4599,0.5086,0.9619,0.3339,0.9673
0.6837,0.4525,0.2795,0.4596,0.5109,0.9611,0.3426,0.9596
0.6772,0.4506,0.2798,0.4613,0.5105,0.9581,0.3336,0.9583
0.6728,0.4509,0.2848,0.4638,0.5127,0.954,0.3333,0.955
0.6683,0.4504,0.2802,0.4606,0.5044,0.9621,0.3376,0.963
0.6586,0.4556,0.2758,0.4654,0.5125,0.9598,0.3355,0.9665
0.6537,0.4524,0.2754,0.4648,0.5117,0.9553,0.3468,0.9555
0.6552,0.4487,0.2624,0.46,0.502,0.9561,0.3521,0.9694
0.6614,0.4471,0.2467,0.4526,0.5091,0.9556,0.3448,0.9636
0.6539,0.419,0.2282,0.445,0.5029,0.9547,0.3407,0.9598
0.656,0.4096,0.2153,0.4274,0.5005,0.9494,0.3372,0.9578
0.6653,0.3947,0.2151,0.4032,0.5051,0.9511,0.3234,0.9525
0.6802,0.3778,0.2065,0.3817,0.4982,0.9474,0.3192,0.9493
0.6828,0.3678,0.2064,0.3733,0.5068,0.9472,0.331,0.9534
0.6827,0.3677,0.2061,0.3735,0.5062,0.9474,0.3331,0.9504
0.6806,0.3695,0.2181,0.3693,0.5107,0.9538,0.3477,0.9705
0.6741,0.3925,0.2189,0.3937,0.5132,0.9503,0.3473,0.9715
0.6739,0.4063,0.21,0.4014,0.5396,0.9953,0.3567,0.9843
0.6711,0.421,0.2046,0.4107,0.5333,0.9937,0.3716,0.9434
0.6732,0.4272,0.2105,0.4163,0.539,0.9862,0.385,0.952
0.6762,0.4322,0.209,0.4215,0.5385,1.0045,0.3736,0.9966
0.6768,0.4349,0.2237,0.4247,0.5175,1.0063,0.3645,0.9974
0.6586,0.4472,0.2937,0.4498,0.5167,0.9921,0.3715,0.9875
0.6198,0.452,0.3283,0.4552,0.5212,0.9997,0.3776,0.9943
0.5593,0.466,0.4725,0.4622,0.5236,0.9485,0.3899,0.9112
0.5065,0.4341,0.5585,0.4444,0.5473,0.9559,0.4396,0.8553
0.508,0.4386,0.5474,0.4473,0.5407,0.9801,0.4199,0.9049
0.5092,0.4258,0.5344,0.4511,0.5232,0.9992,0.4089,0.9659
0.6453,0.4613,0.2773,0.4657,0.5275,1.0103,0.4111,0.9491
0.6517,0.47,0.2896,0.4685,0.5359,1.0095,0.4146,0.9512
0.6393,0.4637,0.2973,0.4638,0.5292,1.0018,0.4217,0.9594
0.6426,0.4682,0.3067,0.4619,0.543,0.9961,0.4164,0.9824
0.6415,0.4736,0.3121,0.4639,0.5321,0.9626,0.4348,0.9473
0.6452,0.4844,0.3228,0.4622,0.5232,0.9729,0.4269,0.9761
0.6399,0.4633,0.3576,0.4389,0.5259,0.9785,0.4062,0.977
0.6366,0.4833,0.3686,0.4354,0.5206,0.9797,0.4198,0.9812
0.6718,0.4931,0.3647,0.434,0.5137,0.9557,0.4262,0.9495
0.6711,0.5237,0.3549,0.4319,0.519,0.9551,0.4253,0.9492
0.6779,0.5502,0.3695,0.4168,0.5087,0.9412,0.4261,0.9276
0.6821,0.5667,0.3663,0.3917,0.5199,0.9373,0.4234,0.9154
0.7063,0.5728,0.3196,0.2811,0.51,0.9536,0.394,0.9322
0.702,0.5691,0.3075,0.2791,0.5088,0.9365,0.3831,0.9128
0.6918,0.5659,0.3012,0.2867,0.4969,0.9527,0.3644,0.9382
0.6761,0.5714,0.2915,0.2932,0.4973,0.9449,0.3573,0.9419
0.6636,0.5743,0.2924,0.307,0.4951,0.9589,0.3538,0.954
0.6547,0.5816,0.2926,0.3133,0.5008,0.9478,0.348,0.9369
0.6545,0.582,0.2868,0.3029,0.5027,0.9579,0.3461,0.9488
0.6533,0.5749,0.2946,0.3069,0.4891,0.9585,0.3408,0.9488
0.658,0.5697,0.2914,0.2952,0.4943,0.9517,0.3438,0.9421
0.6562,0.5718,0.2912,0.2857,0.4932,0.9652,0.3442,0.9575
0.6523,0.5762,0.2977,0.272,0.4951,0.9568,0.3359,0.938
0.6522,0.5758,0.3007,0.284,0.4977,0.9499,0.3535,0.9435
0.6572,0.5713,0.3003,0.274,0.4997,0.9532,0.341,0.9403
0.6536,0.5725,0.3029,0.2621,0.4916,0.9569,0.3427,0.9425
0.6539,0.5774,0.3118,0.2494,0.4837,0.9617,0.3421,0.9491
0.659,0.5802,0.3052,0.2243,0.4869,0.9599,0.3705,0.9609
0.6652,0.5752,0.3128,0.1995,0.4799,0.9645,0.3615,0.9562
0.6753,0.5797,0.3295,0.1628,0.4811,0.9718,0.3647,0.9715
0.6824,0.5803,0.3364,0.161,0.4844,0.9501,0.3848,0.9424
0.7026,0.5808,0.3937,0.5965,0.5402,0.9399,0.4914,0.9544
