0.7412,0.6907,0.3583,0.6056,0.6123,1.0218,0.4284,1.0291
0.7465,0.6881,0.3677,0.6078,0.6079,1.0122,0.4256,1.0277
0.7483,0.6856,0.3781,0.6105,0.5995,1.0189,0.4273,1.0192
0.74,0.6778,0.3879,0.6129,0.6015,1.0139,0.4338,1.0249
0.722,0.6421,0.3959,0.6118,0.5916,1.0072,0.4337,1.0135
0.7035,0.6178,0.3988,0.6123,0.5893,0.9993,0.4383,0.992
0.6731,0.5517,0.4022,0.6055,0.5857,0.9889,0.4492,0.9827
0.6907,0.5326,0.401,0.6005,0.587,0.99,0.4588,0.9818
0.6807,0.4963,0.4028,0.594,0.5929,0.9789,0.4687,0.968
0.6677,0.4721,0.4036,0.5957,0.5889,0.9883,0.4734,0.9736
0.66,0.4539,0.4021,0.5963,0.5934,0.981,0.4669,0.9635
0.6498,0.4419,0.4011,0.5974,0.5913,0.9743,0.4614,0.9509
0.6381,0.4368,0.4001,0.5977,0.5967,0.9604,0.4593,0.9441
0.6345,0.4538,0.3967,0.5968,0.593,0.9656,0.4543,0.9444
0.6315,0.4662,0.3934,0.6033,0.5975,0.9586,0.4549,0.9343
0.6406,0.4822,0.3936,0.6036,0.593,0.9598,0.4438,0.9349
0.6342,0.492,0.3863,0.6065,0.5899,0.9574,0.4496,0.9414
0.6207,0.4845,0.3785,0.6093,0.5902,0.9512,0.4455,0.9373
0.6158,0.4873,0.3723,0.6146,0.5855,0.9577,0.45,0.9401
0.6118,0.4824,0.3666,0.6172,0.5897,0.9639,0.4475,0.9355
0.6286,0.4694,0.3604,0.6223,0.5813,0.9595,0.4488,0.9387
0.6423,0.4708,0.3543,0.6245,0.5719,0.9542,0.4495,0.9395
0.6481,0.4786,0.3509,0.6196,0.554,0.9503,0.4454,0.9318
0.6566,0.4895,0.3489,0.6207,0.5321,0.9454,0.4421,0.9349
0.6582,0.5051,0.3479,0.6173,0.5185,0.9443,0.4447,0.9324
0.6648,0.5203,0.3491,0.6158,0.5122,0.9384,0.4484,0.9333
0.6698,0.5371,0.3495,0.6152,0.5092,0.9379,0.4418,0.9348
0.6683,0.5613,0.3462,0.6159,0.5045,0.9361,0.4415,0.9363
0.6654,0.5859,0.3511,0.6178,0.5059,0.9319,0.4479,0.9342
0.6632,0.6065,0.3488,0.6142,0.4998,0.9321,0.4479,0.9334
0.6616,0.6286,0.3481,0.6168,0.5033,0.935,0.442,0.9329
0.6501,0.6446,0.3477,0.6161,0.5013,0.9329,0.4438,0.9322
0.632,0.6621,0.345,0.6163,0.4997,0.9348,0.4462,0.9347
0.6088,0.6668,0.3419,0.6197,0.4963,0.9364,0.4488,0.9346
0.6068,0.6593,0.337,0.6109,0.494,0.9338,0.4464,0.9312
0.6172,0.6562,0.3331,0.605,0.4963,0.9335,0.4544,0.9335
0.635,0.6547,0.3308,0.6001,0.4985,0.9322,0.4554,0.9304
0.6484,0.6538,0.3286,0.5911,0.4992,0.9362,0.4561,0.9311
0.6455,0.6479,0.3306,0.5766,0.5001,0.9383,0.4559,0.9345
0.6379,0.6502,0.3301,0.5655,0.5007,0.9386,0.4565,0.9317
0.6307,0.6608,0.3226,0.5757,0.5005,0.9431,0.4555,0.9381
0.6203,0.6734,0.3152,0.5587,0.499,0.9417,0.4569,0.9352
0.6075,0.682,0.3285,0.5448,0.5018,0.9422,0.4505,0.9344
0.5779,0.6835,0.3456,0.5377,0.502,0.9378,0.4492,0.932
0.5486,0.6866,0.3556,0.5442,0.5043,0.9369,0.4533,0.9322
0.5166,0.6777,0.3594,0.544,0.5148,0.9341,0.4479,0.9302
